analysis,stack_id,dataset,future_distribution,metric,policy_family,constraint_budget,comparison,estimate,detail
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,relation_balanced,judge_correct,split,80,future-share endpoint,0,point direction only or mixed
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,em,scalar,80,future-share endpoint,0,point direction only or mixed
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,em,split,160,future-share endpoint,0,point direction only or mixed
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,em,split,40,future-share endpoint,1,point direction only or mixed
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,em,split,80,future-share endpoint,0,point direction only or mixed
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,f1,scalar,80,future-share endpoint,0,point direction only or mixed
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,f1,split,160,future-share endpoint,0,point direction only or mixed
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,f1,split,40,future-share endpoint,1,point direction only or mixed
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,f1,split,80,future-share endpoint,0,point direction only or mixed
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,judge_correct,scalar,80,future-share endpoint,0,point direction only or mixed
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,judge_correct,split,160,future-share endpoint,0,point direction only or mixed
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,judge_correct,split,40,future-share endpoint,1,point direction only or mixed
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,judge_correct,split,80,future-share endpoint,0,point direction only or mixed
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,em,scalar,80,future-share endpoint,0,point direction only or mixed
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,em,split,160,future-share endpoint,1,point direction only or mixed
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,em,split,40,future-share endpoint,1,joint 95% direction supported
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,em,split,80,future-share endpoint,0,point direction only or mixed
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,f1,scalar,80,future-share endpoint,0,point direction only or mixed
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,f1,split,160,future-share endpoint,1,point direction only or mixed
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,f1,split,40,future-share endpoint,1,joint 95% direction supported
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,f1,split,80,future-share endpoint,0,point direction only or mixed
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,judge_correct,scalar,80,future-share endpoint,0,point direction only or mixed
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,judge_correct,split,160,future-share endpoint,1,point direction only or mixed
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,judge_correct,split,40,future-share endpoint,1,joint 95% direction supported
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,judge_correct,split,80,future-share endpoint,1,point direction only or mixed
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,scalar,80,future-share endpoint,0,point direction only or mixed
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,split,160,future-share endpoint,1,joint 95% direction supported
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,split,40,future-share endpoint,1,joint 95% direction supported
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,split,80,future-share endpoint,1,joint 95% direction supported
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,f1,scalar,80,future-share endpoint,0,point direction only or mixed
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,f1,split,160,future-share endpoint,1,joint 95% direction supported
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,f1,split,40,future-share endpoint,1,joint 95% direction supported
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,f1,split,80,future-share endpoint,1,joint 95% direction supported
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,judge_correct,scalar,80,future-share endpoint,1,point direction only or mixed
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,judge_correct,split,160,future-share endpoint,1,joint 95% direction supported
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,judge_correct,split,40,future-share endpoint,1,joint 95% direction supported
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,judge_correct,split,80,future-share endpoint,1,joint 95% direction supported
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,em,split,40,future-share endpoint,1,joint 95% direction supported
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,em,split,80,future-share endpoint,1,joint 95% direction supported
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,split,40,future-share endpoint,1,joint 95% direction supported
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,split,80,future-share endpoint,1,joint 95% direction supported
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,judge_correct,split,40,future-share endpoint,1,joint 95% direction supported
preference_direction,sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,judge_correct,split,80,future-share endpoint,1,joint 95% direction supported
preference_direction,sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,empirical_cells,em,split,40,future-share endpoint,1,joint 95% direction supported
preference_direction,sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,empirical_cells,em,split,80,future-share endpoint,1,joint 95% direction supported
preference_direction,sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,split,40,future-share endpoint,1,joint 95% direction supported
preference_direction,sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,split,80,future-share endpoint,1,joint 95% direction supported
preference_direction,sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,split,40,future-share endpoint,1,joint 95% direction supported
preference_direction,sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,split,80,future-share endpoint,1,joint 95% direction supported
preference_direction,sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,far,em,split,40,future-share endpoint,1,joint 95% direction supported
preference_direction,sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,far,em,split,80,future-share endpoint,1,joint 95% direction supported
preference_direction,sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,far,f1,split,40,future-share endpoint,1,joint 95% direction supported
preference_direction,sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,far,f1,split,80,future-share endpoint,1,joint 95% direction supported
preference_direction,sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,far,judge_correct,split,40,future-share endpoint,1,joint 95% direction supported
preference_direction,sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,far,judge_correct,split,80,future-share endpoint,1,joint 95% direction supported
preference_direction,sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,novel_near,em,split,40,future-share endpoint,1,joint 95% direction supported
preference_direction,sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,novel_near,em,split,80,future-share endpoint,0,point direction only or mixed
preference_direction,sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,novel_near,f1,split,40,future-share endpoint,1,joint 95% direction supported
preference_direction,sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,novel_near,f1,split,80,future-share endpoint,0,point direction only or mixed
preference_direction,sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,novel_near,judge_correct,split,40,future-share endpoint,1,joint 95% direction supported
preference_direction,sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,novel_near,judge_correct,split,80,future-share endpoint,0,point direction only or mixed
preference_direction,sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,paraphrase_sanity,em,split,40,future-share endpoint,0,point direction only or mixed
preference_direction,sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,paraphrase_sanity,em,split,80,future-share endpoint,0,point direction only or mixed
preference_direction,sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,paraphrase_sanity,f1,split,40,future-share endpoint,0,point direction only or mixed
preference_direction,sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,paraphrase_sanity,f1,split,80,future-share endpoint,0,point direction only or mixed
preference_direction,sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,paraphrase_sanity,judge_correct,split,40,future-share endpoint,0,point direction only or mixed
preference_direction,sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,paraphrase_sanity,judge_correct,split,80,future-share endpoint,0,point direction only or mixed
preference_direction,sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,relation_balanced,em,split,40,future-share endpoint,0,point direction only or mixed
